usage_id,customer_id,service_type,usage_amount,usage_date,usage_time
567,3955,data,726.37,2022-12-05,21:36:43
568,4706,data,903.5,2022-07-09,11:23:22
569,6204,data,834.17,2023-10-30,23:57:58
570,2814,call,135.41,2022-07-07,18:41:33
571,9154,SMS,233.59,2023-11-29,08:38:22
572,440,SMS,174.52,2022-06-18,09:56:00
573,1706,data,619.87,2022-09-12,18:55:21
574,5687,data,980.73,2023-08-29,15:14:44
575,5195,call,550.32,2022-07-11,15:00:52
576,4278,data,808.21,2023-06-07,12:53:10
577,9900,call,847.2,2023-09-04,22:34:32
578,7539,data,566.31,2023-04-12,23:48:01
579,505,call,667.25,2022-06-28,01:11:31
580,1780,SMS,874.08,2023-02-25,00:02:45
581,9660,SMS,773.71,2023-10-03,15:45:44
582,7671,call,639.48,2022-01-29,23:29:26
583,7620,call,149.81,2023-08-09,23:05:03
584,5558,data,812.37,2022-11-14,11:36:04
585,479,SMS,319.24,2022-08-06,22:16:07
586,2002,data,272.58,2022-03-28,06:10:44
587,6261,call,662.63,2022-08-28,22:33:24
588,27,SMS,756.56,2023-03-28,19:40:43
589,3445,SMS,108.53,2022-11-23,18:12:40
590,5349,data,115.89,2023-06-01,00:30:31
591,1792,data,877.35,2023-12-29,11:06:20
592,6565,data,518.47,2022-02-18,04:57:23
593,7853,call,465.6,2022-07-27,01:28:51
594,824,call,894.2,2022-12-17,17:58:09
595,2356,data,737.26,2022-01-15,10:25:36
596,16,call,38.51,2022-06-23,10:14:08
597,5081,call,805.25,2023-09-22,19:09:02
598,1483,data,499.34,2022-03-24,09:53:40
599,1249,call,180.45,2022-10-11,15:55:46
600,7857,call,669.55,2022-11-22,16:40:07
601,3566,data,174.89,2023-09-11,07:29:07
602,2605,call,918.27,2023-08-13,12:36:10
603,4404,data,929.11,2022-02-01,19:29:29
604,2420,SMS,887.94,2023-07-18,19:43:23
605,2903,SMS,764.36,2022-12-16,14:43:08
606,1033,SMS,752.93,2022-03-06,14:48:37
607,7323,call,818.96,2022-07-31,12:19:55
608,1217,data,512.84,2023-01-15,13:27:09
609,6856,SMS,482.69,2022-01-22,02:47:34
610,5766,data,998.35,2022-01-01,05:38:31
611,5988,SMS,777.31,2022-10-23,23:30:37
612,680,data,686.95,2022-08-20,15:32:36
613,3812,call,992.42,2023-05-10,11:18:11
614,6494,data,116.11,2022-10-03,12:48:02
615,4908,call,159.83,2023-01-18,02:31:13
616,2209,call,225.82,2023-10-30,19:23:30
617,8004,call,722.59,2023-06-27,22:28:14
618,2328,data,730.53,2022-01-29,16:16:38
619,4278,data,970.3,2022-08-08,00:31:16
620,8303,SMS,431.41,2022-08-31,14:04:59
621,5161,call,760.45,2023-02-18,17:32:00
622,7651,call,605.69,2023-08-15,15:23:45
623,8002,call,727.91,2022-05-15,02:31:36
624,3974,call,572.26,2023-10-16,04:41:55
625,8627,SMS,512.18,2022-06-13,04:08:18
626,4478,SMS,501.76,2022-07-31,01:33:57
627,8318,data,901.87,2023-01-13,04:18:33
628,9253,SMS,78.71,2022-03-20,01:03:27
629,6051,SMS,964.06,2023-08-30,01:58:33
630,8536,data,170.14,2023-08-13,04:29:05
631,2659,data,4.63,2023-05-13,03:34:53
632,2214,data,797.96,2023-02-16,10:16:01
633,3497,call,125.1,2022-01-29,22:09:28
634,6546,SMS,584.65,2022-11-23,18:55:01
635,9040,call,605.42,2022-10-14,23:27:41
636,2325,call,312.46,2023-06-15,16:06:02
637,3476,SMS,929.22,2022-11-03,19:28:33
638,4025,data,577.15,2023-02-21,08:12:26
639,3907,SMS,811.88,2023-04-06,19:46:06
640,8958,call,334.97,2023-11-05,21:35:58
641,8480,SMS,578.37,2023-12-24,21:44:34
642,8846,SMS,296.28,2023-02-10,12:27:39
643,1531,SMS,495.25,2022-10-31,22:00:51
644,3143,SMS,944.5,2023-07-09,20:40:48
645,2686,SMS,955.07,2022-07-11,10:55:33
646,2900,call,141.27,2023-09-22,08:29:52
647,1564,call,236.48,2023-10-26,21:03:41
648,8073,data,568.12,2022-02-26,04:24:34
649,3017,SMS,51.91,2023-04-13,14:36:19
650,4018,data,614.57,2023-02-15,18:36:25
651,4380,data,630.87,2022-10-07,09:38:46
652,3759,data,148.02,2022-03-17,17:02:51
653,5093,call,841.46,2023-09-30,10:58:43
654,6778,call,457.31,2022-08-25,00:19:12
655,955,SMS,713.18,2023-08-24,15:36:27
656,8727,data,115.43,2023-01-09,01:50:52
657,3529,call,118.5,2022-10-22,01:06:57
658,1479,data,983.23,2023-03-15,02:51:11
659,8270,data,110.8,2023-11-19,09:43:53
660,5859,data,898.92,2022-09-15,18:07:53
661,9348,SMS,34.33,2022-04-12,16:22:01
662,6909,SMS,566.97,2023-12-10,03:21:32
663,3515,SMS,35.12,2022-03-04,22:51:25
664,8877,SMS,981.21,2022-09-05,23:51:32
665,2008,SMS,152.74,2022-09-03,05:17:43
666,1022,SMS,426.8,2022-09-25,10:53:50
667,3791,SMS,102.96,2023-01-14,00:49:21
668,3337,data,39.67,2023-03-29,08:32:30
669,8494,call,836.58,2022-08-10,04:12:06
670,6178,data,591.96,2023-02-06,12:46:40
671,3220,call,145.67,2023-07-22,17:45:39
672,6640,SMS,447.05,2022-10-14,14:23:50
673,5287,data,189.36,2023-04-29,15:48:16
674,1203,data,764.61,2022-04-26,09:31:36
675,2841,SMS,24.58,2023-09-12,09:05:15
676,612,data,540.4,2023-10-24,07:27:57
677,459,SMS,273.72,2023-05-05,12:09:38
678,9596,SMS,487.27,2022-09-24,07:54:11
679,4456,call,481.85,2023-09-12,20:32:31
680,481,data,518.2,2023-12-08,01:09:33
681,972,data,708.98,2022-11-28,09:11:37
682,4009,data,129.04,2022-01-03,18:15:33
683,9670,SMS,305.29,2023-12-23,19:31:16
684,8255,SMS,835.05,2023-06-28,02:40:18
685,2691,SMS,217.57,2023-03-04,05:24:11
686,3432,call,989.3,2022-02-21,07:26:21
687,8611,call,489.42,2023-12-13,17:04:41
688,5483,data,386.22,2023-09-10,11:05:26
689,1861,call,4.41,2022-08-28,02:12:05
690,7893,SMS,397.4,2022-11-24,12:48:06
691,1712,data,156.29,2022-07-14,14:47:24
692,4652,SMS,971.22,2022-05-16,08:05:57
693,4185,data,433.32,2022-07-31,23:11:39
694,4345,call,83.34,2022-12-14,03:24:59
695,8785,SMS,470.29,2022-02-16,16:09:10
696,6598,call,930.0,2023-06-21,06:26:39
697,5669,data,303.35,2022-09-12,02:21:50
698,4728,data,596.44,2023-07-06,15:06:21
699,440,data,189.64,2022-06-10,20:24:20
700,3662,data,685.08,2022-01-26,17:36:09
701,6461,SMS,830.81,2022-08-25,13:05:28
702,6188,call,77.55,2023-04-25,10:59:19
703,188,SMS,730.68,2023-12-05,10:31:44
704,5081,SMS,267.43,2023-08-20,15:17:27
705,1235,SMS,624.58,2022-06-28,21:00:12
706,8517,call,777.32,2023-11-01,04:53:12
707,880,SMS,856.43,2023-05-01,20:46:39
708,5751,data,146.38,2023-12-23,17:38:25
709,3763,SMS,560.02,2022-04-12,05:52:54
710,13,call,667.29,2023-02-21,06:23:16
711,6407,data,62.83,2022-06-24,14:02:55
712,1468,data,880.19,2023-08-05,17:58:56
713,2348,data,335.06,2022-08-29,12:44:16
714,1526,data,149.0,2023-07-20,23:43:00
715,2298,SMS,775.21,2023-03-30,00:49:54
716,5061,SMS,227.64,2023-10-12,01:34:31
717,5135,call,607.03,2023-05-28,07:46:00
718,2339,data,818.94,2022-08-22,08:05:13
719,117,data,33.17,2022-10-14,13:27:31
720,6232,data,137.28,2022-03-20,07:27:31
721,660,data,868.54,2023-12-19,19:53:39
722,6769,call,533.68,2023-04-27,08:24:22
723,3280,data,975.9,2023-08-04,11:28:08
724,4050,SMS,18.18,2022-12-26,02:11:50
725,4205,call,282.66,2022-08-23,16:05:08
726,7129,data,635.15,2022-03-22,07:04:32
727,7596,data,423.44,2022-05-15,04:42:09
728,9994,SMS,142.27,2022-10-26,11:19:07
729,107,data,581.69,2022-08-19,11:53:57
730,5835,SMS,374.72,2023-08-14,07:41:50
731,8086,data,860.37,2023-01-12,22:27:17
732,448,call,345.09,2023-09-14,02:29:32
733,8848,data,905.72,2023-06-20,23:18:58
734,5658,call,902.69,2022-03-22,02:17:17
735,6008,call,117.57,2022-09-09,02:10:00
736,9986,call,583.38,2023-01-16,23:38:36
737,493,SMS,910.45,2023-06-03,13:28:46
738,2028,call,202.46,2023-11-05,05:16:39
739,9534,data,580.27,2023-01-17,12:29:50
740,8414,data,397.08,2023-11-30,16:08:31
741,7075,data,802.89,2023-10-14,07:48:18
742,5298,data,585.93,2022-09-18,05:00:31
743,9116,call,727.69,2023-11-16,06:36:51
744,355,data,142.88,2022-09-23,08:56:56
745,9316,call,140.04,2023-11-11,01:49:30
746,9911,SMS,991.92,2023-05-24,19:17:29
747,8539,SMS,803.43,2022-07-16,18:26:30
748,4945,call,481.18,2022-12-10,13:36:13
749,3099,data,483.54,2023-03-15,20:48:39
750,4867,call,959.49,2023-12-15,11:12:47
751,8214,data,382.62,2022-12-16,16:25:26
752,493,SMS,187.26,2023-02-26,19:29:20
753,1442,data,23.89,2022-05-18,09:43:29
754,9720,call,180.33,2023-02-15,11:33:47
755,6556,call,303.58,2022-11-29,21:07:27
756,3837,SMS,83.68,2022-05-27,18:48:30
757,711,call,182.26,2023-02-21,12:34:43
758,548,call,601.56,2022-06-22,23:24:21
759,9358,SMS,375.91,2022-04-19,08:25:08
760,783,call,725.51,2022-01-27,11:08:39
761,2891,data,697.55,2022-02-16,12:09:52
762,140,call,847.95,2023-08-20,09:32:33
763,7883,call,894.84,2023-02-19,11:41:18
764,3749,data,734.52,2022-07-13,18:05:09
765,4629,data,314.03,2023-12-26,22:16:35
766,5762,data,336.2,2022-02-19,07:06:08
767,8986,data,688.93,2022-08-10,09:06:18
768,2410,data,112.17,2023-06-17,16:48:00
769,1940,data,125.14,2022-04-30,01:55:31
770,6121,data,992.98,2023-07-01,09:04:11
771,6347,SMS,993.16,2023-03-06,15:07:16
772,3717,SMS,598.33,2022-11-12,07:00:35
773,3850,call,293.3,2022-02-25,20:51:11
774,7517,data,584.45,2023-05-31,23:18:23
775,6230,data,520.1,2022-05-08,13:27:43
776,288,call,911.4,2022-02-05,03:58:23
777,9920,SMS,175.35,2022-10-13,01:11:48
778,7005,SMS,375.75,2022-07-16,11:05:46
779,3840,call,77.88,2022-03-26,05:29:05
780,7475,SMS,202.69,2022-07-24,19:43:58
781,5748,data,221.66,2023-08-15,22:09:52
782,6474,SMS,573.88,2022-11-29,07:55:40
783,2442,SMS,215.24,2023-12-25,03:26:58
784,8803,SMS,385.86,2023-04-12,00:06:48
785,9412,SMS,493.75,2022-10-15,14:37:42
786,7947,data,847.79,2022-05-31,09:48:58
787,4429,data,35.59,2022-09-10,07:45:21
788,9464,SMS,778.92,2023-08-18,00:48:45
789,3081,data,15.27,2022-02-24,16:41:04
790,5889,data,481.03,2023-11-13,23:44:45
791,4521,call,814.47,2023-03-01,14:08:05
792,247,SMS,451.11,2022-03-30,18:26:02
793,3350,data,135.8,2023-07-11,03:37:55
794,5016,data,372.78,2022-02-07,04:53:22
795,4610,data,773.16,2023-05-29,19:17:57
796,8695,SMS,934.91,2022-04-19,12:19:05
797,1515,data,411.97,2023-01-29,19:09:08
798,5920,data,400.99,2022-10-18,08:40:27
799,9333,SMS,318.21,2023-04-05,12:33:25
800,1845,call,957.71,2023-06-15,14:49:18
801,8656,SMS,121.77,2023-03-16,18:06:15
802,9289,call,260.08,2022-09-06,19:34:24
803,9141,data,370.03,2023-02-15,19:52:40
804,7065,call,834.42,2022-09-25,11:09:05
805,2821,data,78.16,2022-07-10,18:56:33
806,1947,data,19.65,2022-11-28,14:52:37
807,7405,SMS,381.13,2022-12-14,03:34:04
808,2825,call,599.47,2022-07-20,02:17:45
809,7393,call,905.11,2022-01-30,02:43:08
810,78,SMS,293.11,2023-10-31,07:36:38
811,7746,SMS,225.12,2022-05-24,17:13:26
812,7190,SMS,23.58,2023-05-12,17:34:44
813,8047,data,485.67,2022-04-24,05:36:14
814,6945,data,207.19,2023-07-21,23:49:05
815,515,data,192.48,2023-06-29,14:52:19
816,4940,SMS,282.93,2023-03-18,09:20:15
817,3678,data,350.88,2023-12-03,19:28:47
818,4767,call,965.53,2022-04-27,15:18:00
819,1153,data,109.18,2022-05-16,22:56:27
820,2292,SMS,352.45,2023-01-17,20:48:23
821,3153,data,133.61,2023-02-19,20:22:22
822,1710,SMS,33.33,2023-11-17,16:00:28
823,8024,data,629.59,2022-04-24,05:09:21
824,5355,SMS,657.45,2022-12-06,18:26:32
825,5674,data,557.09,2022-08-11,22:59:48
826,2415,SMS,369.17,2023-03-16,11:38:20
827,9836,SMS,560.42,2022-11-22,09:51:13
828,2575,SMS,89.63,2023-01-18,01:55:12
829,5871,SMS,509.91,2022-08-31,11:24:05
830,5418,data,199.2,2022-08-05,20:27:53
831,654,SMS,346.16,2022-12-09,08:06:31
832,9211,call,385.51,2022-04-19,11:39:08
833,1259,SMS,316.7,2023-07-17,03:18:51
834,4329,data,175.18,2022-12-26,09:27:16
835,7070,data,566.07,2022-05-12,22:50:28
836,151,SMS,790.66,2022-02-22,12:45:13
837,3413,call,361.41,2023-09-30,12:59:53
838,3370,data,808.6,2022-03-25,07:55:31
839,7733,data,421.41,2023-11-25,15:46:35
840,5876,call,51.47,2022-08-26,02:09:40
841,4825,SMS,242.44,2022-06-26,05:50:40
842,1116,data,373.27,2022-12-26,13:30:58
843,6082,data,979.06,2022-07-22,00:49:43
844,6472,call,713.71,2023-05-01,01:36:07
845,4158,SMS,132.57,2022-09-04,20:32:06
846,1673,data,182.26,2022-06-29,16:22:37
847,9272,data,429.62,2023-09-23,10:41:56
848,2583,call,765.48,2022-05-28,08:59:07
849,1848,data,979.39,2022-12-11,16:14:52
850,1274,call,993.21,2023-11-19,19:47:30
851,6194,call,16.66,2023-02-11,12:51:39
852,7120,data,978.4,2023-01-13,06:34:20
853,6922,call,881.9,2023-12-27,12:32:12
854,2246,data,309.33,2023-02-19,04:09:20
855,6797,data,702.1,2022-09-09,21:20:46
856,8623,call,768.51,2023-12-10,10:15:15
857,8131,call,277.49,2023-04-22,16:21:37
858,4228,data,407.11,2023-11-29,17:36:16
859,5797,data,581.47,2022-06-13,09:33:35
860,9330,data,546.12,2023-03-23,11:29:42
861,4779,SMS,325.6,2022-12-25,05:20:17
862,3735,data,859.59,2023-05-12,05:44:58
863,197,SMS,477.69,2023-12-27,12:10:29
864,6622,call,320.77,2023-05-04,17:38:34
865,1124,data,288.88,2023-11-29,08:30:32
866,1194,call,337.08,2023-09-10,16:19:45
867,5794,SMS,794.31,2022-05-25,08:05:09
868,3847,call,7.06,2023-08-12,10:20:24
869,9348,SMS,100.14,2023-05-22,22:01:56
870,2575,data,242.18,2022-03-27,04:56:35
871,7209,data,538.41,2022-11-28,05:22:37
872,4689,call,651.66,2023-10-05,17:01:15
873,9301,data,920.87,2023-09-13,18:04:14
874,388,call,251.35,2022-11-28,15:01:49
875,3631,call,795.78,2023-02-17,08:29:00
876,2548,call,507.29,2022-01-18,23:45:53
877,4062,call,570.44,2022-05-20,15:39:13
878,4229,SMS,680.34,2023-04-20,17:43:22
879,6985,call,967.06,2023-07-22,23:16:55
880,6351,data,802.49,2022-04-16,11:15:28
881,9471,data,918.35,2023-05-07,03:41:59
882,2590,SMS,250.79,2022-11-30,11:09:00
883,9393,data,508.14,2022-06-17,14:03:47
884,9208,call,77.82,2023-03-24,12:04:23
885,6970,data,606.21,2023-05-12,08:39:18
886,3480,call,703.69,2022-03-30,04:12:00
887,9007,call,452.21,2022-01-09,08:41:44
888,3318,call,710.1,2023-02-23,18:42:24
889,2604,data,882.55,2023-09-07,07:24:29
890,4619,SMS,594.86,2022-04-29,17:25:33
891,9703,call,579.12,2022-06-29,09:40:12
892,5196,data,104.11,2023-03-07,08:54:26
893,4530,data,267.95,2022-09-22,17:02:13
894,3445,data,342.52,2022-04-21,09:03:01
895,2620,call,543.77,2023-10-23,04:16:34
896,8577,data,945.4,2022-03-26,00:26:25
897,8782,data,167.53,2022-09-21,08:39:07
898,7769,call,315.55,2023-12-07,18:56:42
899,2455,data,21.02,2023-02-20,00:54:24
900,3583,data,523.67,2022-01-18,13:34:25
901,7167,data,289.43,2023-07-03,08:40:33
902,7060,SMS,388.46,2023-09-10,22:24:28
903,5294,SMS,384.87,2022-09-27,14:36:06
904,6736,data,39.16,2023-05-07,00:41:43
905,109,call,294.28,2023-05-22,03:27:12
906,7,SMS,355.08,2022-07-22,12:21:42
907,4098,SMS,454.23,2022-12-05,12:33:07
908,3628,data,258.98,2023-02-28,13:04:07
909,9606,data,756.73,2023-05-07,09:41:40
910,2087,SMS,775.56,2022-05-15,00:59:55
911,7157,call,732.44,2023-07-15,12:34:45
912,2916,SMS,872.54,2023-08-04,22:50:42
913,2739,data,636.5,2022-08-05,23:49:53
914,2166,data,723.17,2022-11-18,07:36:10
915,2044,call,954.24,2023-01-12,08:28:01
916,1023,call,188.61,2023-10-03,14:22:27
917,3600,data,366.52,2023-08-16,20:42:39
918,209,call,749.4,2023-12-27,07:30:37
919,113,call,399.64,2022-11-21,21:46:53
920,8354,SMS,605.12,2023-10-27,00:00:37
921,6285,SMS,502.12,2022-12-16,17:06:32
922,7354,call,206.27,2022-12-12,11:47:28
923,3610,SMS,790.73,2022-10-17,19:06:31
924,8503,data,958.21,2023-09-22,23:40:52
925,413,call,27.84,2022-06-29,21:53:40
926,2744,SMS,297.66,2023-11-16,09:31:06
927,9131,data,296.19,2022-07-02,00:09:26
928,7184,SMS,519.72,2023-05-30,23:27:03
929,8317,data,487.6,2022-02-11,16:13:02
930,5367,data,88.53,2023-05-01,02:37:03
931,2145,SMS,668.91,2023-07-08,03:13:29
932,7861,SMS,295.88,2023-11-27,15:05:15
933,5950,call,924.08,2022-04-07,15:00:00
934,6095,data,11.44,2022-01-12,20:24:00
935,8717,SMS,252.7,2022-04-30,23:53:59
936,7640,SMS,565.36,2022-12-07,05:28:26
937,183,call,178.39,2022-02-06,20:08:40
938,2441,call,639.85,2023-01-08,23:13:14
939,4792,data,492.0,2023-11-25,17:09:19
940,5824,call,616.83,2023-05-25,05:50:13
941,8092,data,919.15,2023-10-18,04:56:42
942,4303,call,740.73,2022-01-02,18:39:44
943,5936,data,684.06,2023-12-14,04:51:40
944,4045,SMS,23.45,2023-09-11,21:41:37
945,7349,SMS,126.0,2023-03-18,07:16:32
946,1460,data,951.47,2023-05-26,09:19:27
947,8002,SMS,902.05,2023-04-21,09:25:00
948,8358,call,751.6,2022-03-30,02:15:31
949,8811,data,767.41,2022-02-25,01:00:40
950,1477,data,408.66,2022-04-09,11:38:10
951,5571,data,893.06,2022-03-04,20:31:07
952,678,data,601.95,2023-05-30,06:16:32
953,3910,SMS,179.21,2023-12-17,20:55:07
954,6787,SMS,991.37,2022-02-23,16:26:41
955,704,SMS,660.69,2023-10-10,17:05:33
956,1967,data,595.15,2022-04-12,23:25:39
957,3108,call,145.71,2023-08-26,03:46:25
958,4917,data,353.03,2022-07-26,11:09:26
959,6596,SMS,686.62,2023-11-08,13:17:42
960,9172,data,533.92,2022-09-01,09:20:32
961,27,call,477.88,2023-02-22,09:51:00
962,7517,call,304.53,2023-02-22,13:52:01
963,4233,data,21.79,2022-07-16,09:16:09
964,2437,call,935.2,2022-10-26,07:06:15
965,6708,SMS,773.88,2023-11-08,20:28:32
966,2033,call,627.15,2023-08-07,13:56:17
967,8344,SMS,745.23,2023-07-12,18:08:36
968,9706,call,309.23,2022-02-12,05:42:11
969,4930,call,130.06,2023-01-13,20:23:29
970,2350,call,826.09,2023-12-20,15:27:55
971,9302,data,224.96,2022-03-31,00:39:06
972,6701,data,694.99,2022-05-14,23:09:20
973,8404,call,95.69,2023-10-13,03:16:33
974,1130,call,377.0,2022-02-26,03:28:29
975,6746,call,345.92,2022-01-01,12:41:48
976,6119,SMS,409.73,2023-10-18,11:29:33
977,3030,call,855.91,2023-08-30,00:21:15
978,1711,call,555.67,2023-08-14,11:55:32
979,8687,SMS,87.68,2023-09-14,07:45:28
980,4950,data,997.3,2023-09-27,12:33:49
981,7198,SMS,189.71,2023-09-05,13:36:27
982,5064,data,514.47,2022-08-09,17:06:47
983,1581,call,771.67,2023-06-09,06:00:07
984,9287,call,256.03,2023-11-12,21:00:53
985,7016,SMS,857.81,2022-10-29,13:35:22
986,7713,data,983.0,2023-01-12,15:48:41
987,5454,data,441.28,2022-10-30,16:21:34
988,3559,data,974.91,2022-11-21,17:31:07
989,9523,data,94.54,2022-03-26,06:00:43
990,2340,call,343.88,2022-10-08,11:13:16
991,5665,data,301.22,2022-05-01,18:05:38
992,2021,call,873.56,2022-06-03,11:46:23
993,6081,data,782.23,2022-08-24,11:14:42
994,9967,data,86.13,2022-05-12,02:54:36
995,4462,SMS,513.39,2023-12-24,19:57:51
996,5296,data,33.05,2022-10-01,13:25:51
997,1546,data,855.41,2022-03-04,07:37:25
998,9289,call,488.5,2022-10-27,08:18:41
999,147,SMS,223.56,2022-12-16,07:28:28
1000,6899,SMS,962.89,2022-10-20,09:16:00
1001,6510,data,406.95,2022-11-16,04:38:18
1002,3113,data,233.25,2023-03-09,13:08:25
1003,7594,call,312.89,2023-08-03,13:17:48
1004,3740,call,876.42,2023-01-22,20:04:48
1005,3544,call,805.36,2022-02-01,01:14:33
1006,1803,SMS,20.7,2022-09-25,17:59:57
1007,7239,data,998.15,2022-10-03,10:28:05
1008,4868,call,910.76,2022-12-05,11:50:31
1009,4586,SMS,894.03,2023-06-24,21:20:55
1010,5898,data,518.79,2022-12-14,21:45:06
1011,3675,SMS,879.98,2023-03-09,17:41:52
1012,1499,call,934.0,2022-06-25,11:00:21
1013,2635,data,621.58,2023-11-06,14:19:37
1014,1495,data,47.33,2023-03-20,23:07:49
1015,1646,call,150.5,2023-01-05,15:16:12
1016,5314,data,308.85,2022-01-28,19:53:24
1017,818,call,122.89,2022-02-12,18:57:53
1018,5692,data,859.82,2023-10-14,13:44:41
1019,3002,call,687.39,2022-03-09,06:35:54
1020,3810,SMS,379.89,2022-05-03,08:56:12
1021,5717,SMS,772.03,2022-04-06,23:50:27
1022,6385,data,433.58,2022-02-28,04:05:44
1023,5776,SMS,123.14,2023-07-16,18:04:52
1024,1586,call,16.92,2022-02-26,04:21:46
1025,4504,call,916.18,2022-06-15,03:41:09
1026,3402,call,897.61,2022-09-02,06:45:29
1027,8122,SMS,40.81,2023-03-16,04:17:27
1028,8702,SMS,128.11,2022-06-21,14:22:24
1029,2948,SMS,300.26,2023-09-06,17:50:04
1030,4869,data,142.61,2023-04-19,04:12:59
1031,4646,data,316.19,2023-08-25,17:52:43
1032,9386,SMS,533.31,2022-06-09,22:36:53
1033,5982,call,655.03,2022-04-14,18:56:11
1034,8749,SMS,903.63,2023-12-27,10:20:36
1035,8412,call,242.31,2022-09-14,11:27:18
1036,5945,SMS,826.2,2023-12-25,19:22:20
1037,3633,call,348.16,2023-03-04,04:00:56
1038,1125,data,738.83,2023-06-14,15:35:19
1039,401,SMS,765.76,2022-01-04,13:40:55
1040,8230,call,171.13,2022-12-06,08:07:50
1041,3142,SMS,112.81,2022-11-14,08:27:38
1042,4932,call,408.49,2023-04-18,12:31:38
1043,4450,data,438.0,2022-03-10,02:40:37
1044,7365,call,786.85,2023-07-03,22:26:42
1045,7906,SMS,65.25,2022-03-13,06:29:34
1046,5371,data,558.57,2022-07-30,14:01:44
1047,4311,call,880.63,2023-05-29,07:15:10
1048,3898,data,403.55,2022-02-13,05:22:14
1049,3413,data,991.54,2022-01-29,23:59:02
1050,4829,call,459.32,2023-07-14,11:32:21
1051,4711,SMS,484.33,2023-10-20,01:07:41
1052,534,call,690.83,2023-03-08,14:19:45
1053,1017,SMS,442.28,2023-08-13,13:16:18
1054,426,SMS,210.21,2023-09-25,22:37:19
1055,8414,call,629.69,2023-01-28,10:52:03
1056,50,call,48.18,2022-03-20,07:40:45
1057,6914,data,39.37,2023-03-26,12:37:29
1058,7227,data,841.55,2023-11-26,23:54:23
1059,8341,SMS,463.96,2022-07-16,18:19:11
1060,7799,data,262.08,2023-03-09,04:04:37
1061,3171,call,957.11,2023-01-27,14:02:39
1062,2355,SMS,900.29,2023-08-16,13:07:14
1063,8715,data,450.44,2023-11-18,14:59:09
1064,7856,SMS,440.96,2023-01-18,02:19:00
1065,37,call,60.32,2023-02-21,19:17:31
1066,4250,call,474.24,2022-10-05,11:04:39
1067,8323,call,127.27,2023-08-25,15:14:37
1068,8254,call,978.34,2022-07-07,01:39:56
1069,3714,SMS,914.69,2022-03-24,12:24:59
1070,3267,SMS,714.66,2023-09-05,02:07:40
1071,8273,data,526.06,2022-09-29,12:47:42
1072,9096,call,264.49,2023-03-22,03:31:29
1073,8884,call,651.62,2022-12-20,00:05:45
1074,1094,data,153.92,2022-02-05,12:38:12
1075,2578,SMS,910.72,2023-05-23,14:21:28
1076,5373,SMS,76.76,2022-10-12,18:44:46
1077,8555,data,275.47,2023-10-27,23:56:24
1078,3954,SMS,245.66,2022-01-27,13:37:34
1079,9152,call,846.9,2022-03-27,04:34:22
1080,4287,data,614.77,2023-05-26,11:01:36
1081,8702,SMS,220.07,2023-06-16,16:57:50
1082,695,data,530.59,2022-01-17,09:28:19
1083,7067,call,201.68,2023-03-17,06:44:07
1084,2700,data,547.79,2022-01-10,14:49:00
1085,9936,data,57.94,2023-08-19,03:44:17
1086,3742,data,35.31,2023-01-08,14:17:22
1087,8763,call,316.33,2023-12-27,16:47:50
1088,3691,data,58.37,2023-10-26,09:50:09
1089,4965,call,565.58,2022-04-11,08:16:08
1090,5173,SMS,32.98,2022-08-29,07:00:32
1091,3530,data,144.34,2023-05-31,14:55:34
1092,1418,data,305.41,2022-05-04,15:05:05
1093,2696,call,701.0,2023-10-27,10:01:11
1094,7013,SMS,165.23,2023-09-06,17:53:00
1095,9532,data,30.21,2022-03-13,06:00:35
1096,1025,SMS,766.79,2022-03-12,22:46:54
1097,1589,call,844.28,2023-12-03,17:12:56
1098,7996,call,541.39,2023-06-28,06:52:15
1099,5063,call,706.7,2023-11-05,10:54:00
1100,8968,data,26.75,2023-05-25,21:08:11
1101,9086,SMS,865.32,2023-09-13,11:13:43
1102,2311,call,355.26,2022-06-18,00:08:48
1103,5826,call,254.22,2023-07-10,16:55:27
1104,3723,data,138.01,2022-08-29,12:41:28
1105,994,data,715.03,2023-04-26,12:20:35
1106,7266,data,692.16,2023-07-12,22:04:19
1107,1107,SMS,990.62,2022-07-09,19:44:15
1108,8254,data,225.03,2022-05-25,21:33:38
1109,6325,data,282.48,2022-01-01,04:29:37
1110,2197,SMS,868.49,2023-05-24,19:33:06
1111,7626,data,257.78,2023-12-12,04:31:13
1112,9946,data,112.44,2023-11-04,01:32:06
1113,7870,call,366.2,2022-01-16,00:03:00
1114,8655,data,739.71,2022-05-24,00:49:24
