billing_id,customer_id,billing_amount,billing_date,due_date,payment_status,plan_type,latest_billed_date
375,375,61.97,2022-06-13,2022-04-23,Due,Unlimited,2023-03-14
376,376,32.32,2023-03-23,2023-09-02,Due,Premium,2023-03-12
377,377,192.0,2022-06-06,2023-08-06,Paid,Unlimited,2023-11-20
378,378,136.87,2023-07-11,2023-02-22,Due,Unlimited,2023-06-03
379,379,185.31,2023-12-01,2023-03-16,Due,Unlimited,2023-03-08
380,380,189.85,2022-07-24,2023-12-22,Due,Premium,2023-08-01
381,381,114.89,2022-04-04,2022-09-09,Due,Unlimited,2023-06-06
382,382,113.27,2023-03-23,2023-08-06,Paid,Premium,2023-08-21
383,383,132.38,2023-05-24,2023-02-12,Paid,Unlimited,2023-11-13
384,384,54.62,2022-06-16,2023-05-06,Due,Premium,2023-10-21
385,385,134.02,2023-07-10,2023-12-29,Due,Basic,2023-10-15
386,386,42.8,2022-02-28,2022-12-04,Due,Unlimited,2023-05-31
387,387,174.17,2022-08-01,2023-09-23,Due,Premium,2023-04-08
388,388,136.82,2023-04-04,2022-01-21,Due,Premium,2023-11-03
389,389,52.19,2022-10-12,2022-06-03,Paid,Basic,2023-06-21
390,390,96.76,2023-09-07,2022-09-01,Paid,Unlimited,2023-11-23
391,391,42.61,2022-09-20,2022-04-06,Due,Basic,2023-03-21
392,392,187.14,2022-11-19,2022-08-30,Due,Unlimited,2023-04-24
393,393,193.31,2022-08-04,2023-12-11,Due,Basic,2023-05-31
394,394,40.0,2023-03-15,2023-08-18,Paid,Basic,2023-03-30
395,395,28.83,2023-05-09,2023-02-03,Paid,Unlimited,2023-02-10
396,396,31.28,2023-06-05,2022-04-25,Paid,Premium,2023-04-07
397,397,50.71,2023-11-16,2023-08-19,Paid,Basic,2023-12-26
398,398,199.4,2022-04-02,2023-05-09,Due,Unlimited,2023-03-24
399,399,177.39,2023-03-14,2022-08-18,Due,Unlimited,2023-11-16
400,400,141.32,2023-05-06,2023-01-04,Due,Premium,2023-02-12
401,401,123.0,2022-10-05,2022-11-22,Due,Unlimited,2023-12-07
402,402,58.83,2023-04-05,2022-03-19,Paid,Basic,2023-12-10
403,403,104.33,2023-10-09,2023-07-30,Due,Premium,2023-08-29
404,404,140.61,2022-02-04,2022-01-21,Paid,Basic,2023-11-08
405,405,115.17,2023-02-11,2022-03-05,Due,Basic,2023-11-14
406,406,168.07,2022-09-16,2023-07-03,Paid,Unlimited,2023-08-08
407,407,146.56,2022-12-09,2022-09-22,Due,Unlimited,2023-11-10
408,408,71.03,2023-05-21,2023-10-10,Due,Unlimited,2023-08-24
409,409,34.57,2023-09-10,2022-12-16,Paid,Unlimited,2023-02-06
410,410,95.8,2022-12-16,2023-07-05,Paid,Premium,2023-05-09
411,411,166.29,2022-08-22,2024-01-12,Paid,Premium,2023-05-12
412,412,182.95,2022-11-11,2023-05-03,Due,Premium,2023-04-17
413,413,131.47,2022-09-25,2023-10-30,Due,Basic,2023-09-29
414,414,63.36,2022-11-25,2023-05-25,Paid,Unlimited,2023-08-17
415,415,95.35,2022-08-11,2023-01-15,Due,Premium,2023-01-01
416,416,182.47,2022-02-13,2023-09-02,Due,Basic,2023-11-05
417,417,132.22,2023-12-08,2022-08-30,Due,Basic,2023-05-10
418,418,121.79,2023-11-19,2023-11-24,Due,Basic,2023-09-23
419,419,145.29,2023-12-10,2023-12-11,Paid,Unlimited,2023-09-05
420,420,121.99,2023-06-25,2022-12-06,Paid,Unlimited,2023-09-14
421,421,110.4,2022-01-14,2023-04-07,Paid,Basic,2023-12-05
422,422,80.89,2022-02-05,2022-04-20,Due,Basic,2023-08-23
423,423,57.73,2022-05-31,2022-06-30,Paid,Premium,2023-11-20
424,424,140.86,2023-01-19,2022-03-02,Paid,Unlimited,2023-04-22
425,425,40.9,2022-07-22,2023-01-22,Paid,Unlimited,2023-03-16
426,426,147.62,2023-06-10,2023-05-10,Due,Basic,2023-07-03
427,427,141.72,2023-07-27,2022-08-17,Due,Premium,2023-04-10
428,428,100.13,2022-02-14,2022-11-22,Due,Unlimited,2023-03-25
429,429,70.72,2022-06-21,2022-05-09,Due,Unlimited,2023-10-17
430,430,171.33,2023-08-19,2023-11-18,Paid,Premium,2023-09-24
431,431,62.09,2022-11-08,2023-09-29,Paid,Basic,2023-09-20
432,432,98.74,2023-09-18,2023-10-26,Due,Basic,2023-03-21
433,433,31.09,2023-03-04,2023-01-22,Due,Unlimited,2023-03-17
434,434,187.83,2023-08-29,2022-08-16,Paid,Premium,2023-11-01
435,435,117.98,2023-06-11,2023-07-08,Paid,Unlimited,2023-12-20
436,436,111.58,2023-12-16,2022-06-09,Due,Basic,2023-01-29
437,437,154.46,2022-04-12,2023-10-15,Due,Basic,2023-07-06
438,438,93.04,2023-09-16,2023-10-16,Due,Basic,2023-08-16
439,439,116.83,2022-08-31,2023-06-04,Paid,Premium,2023-08-14
440,440,64.15,2022-06-12,2023-05-30,Paid,Premium,2023-08-16
441,441,89.82,2023-09-16,2023-09-01,Paid,Basic,2023-05-28
442,442,109.76,2023-01-19,2024-01-01,Due,Basic,2023-06-30
443,443,153.11,2022-04-08,2023-08-27,Paid,Unlimited,2023-08-07
444,444,58.89,2022-07-05,2023-07-05,Due,Basic,2023-01-03
445,445,25.19,2023-08-30,2022-08-22,Paid,Premium,2023-03-09
446,446,188.48,2023-02-27,2022-08-14,Due,Premium,2023-01-02
447,447,27.02,2022-03-13,2022-04-22,Paid,Premium,2023-02-19
448,448,85.6,2023-05-27,2023-06-21,Paid,Premium,2023-01-10
449,449,70.1,2022-09-10,2022-05-11,Due,Unlimited,2023-07-06
450,450,85.68,2023-10-04,2023-05-25,Due,Basic,2023-02-08
451,451,72.27,2023-05-05,2022-02-28,Paid,Unlimited,2023-10-19
452,452,78.83,2023-04-30,2023-05-28,Due,Basic,2023-06-19
453,453,23.33,2023-04-23,2023-08-02,Paid,Premium,2023-12-04
454,454,135.98,2023-01-19,2023-12-19,Paid,Basic,2023-10-20
455,455,41.69,2022-10-20,2023-05-28,Paid,Basic,2023-07-23
456,456,180.04,2022-06-12,2023-06-29,Paid,Unlimited,2023-08-27
457,457,72.16,2023-07-30,2023-03-27,Due,Unlimited,2023-07-01
458,458,44.03,2022-12-29,2023-09-25,Paid,Basic,2023-06-09
459,459,157.46,2022-01-23,2022-09-19,Due,Premium,2023-04-11
460,460,138.95,2022-04-18,2023-11-28,Due,Premium,2023-08-25
461,461,71.22,2023-04-14,2023-11-15,Due,Unlimited,2023-12-25
462,462,194.64,2023-03-24,2023-04-21,Paid,Basic,2023-08-24
463,463,189.9,2022-04-11,2023-02-13,Due,Basic,2023-06-28
464,464,38.33,2022-12-31,2022-12-11,Paid,Unlimited,2023-04-25
465,465,155.98,2023-12-14,2022-10-22,Paid,Unlimited,2023-06-07
466,466,78.15,2022-09-17,2023-11-03,Paid,Premium,2023-04-23
467,467,181.55,2023-08-13,2023-09-02,Due,Unlimited,2023-01-27
468,468,104.67,2023-07-25,2023-04-13,Paid,Unlimited,2023-06-26
469,469,124.88,2022-01-20,2023-02-15,Paid,Unlimited,2023-02-12
470,470,110.99,2023-08-07,2023-01-25,Paid,Unlimited,2023-10-17
471,471,55.17,2023-10-24,2023-05-05,Due,Basic,2023-03-27
472,472,113.05,2022-08-23,2023-02-20,Due,Basic,2023-09-02
473,473,161.09,2022-06-28,2022-07-22,Paid,Basic,2023-03-10
474,474,33.5,2022-10-07,2023-09-12,Paid,Unlimited,2023-10-28
475,475,121.92,2023-06-25,2023-01-21,Paid,Premium,2023-02-26
476,476,134.6,2022-06-10,2022-04-09,Due,Unlimited,2023-05-03
477,477,138.02,2022-09-14,2024-01-11,Due,Unlimited,2023-01-12
478,478,106.38,2023-12-30,2022-12-23,Due,Unlimited,2023-08-23
479,479,131.71,2022-12-14,2023-11-27,Due,Unlimited,2023-10-19
480,480,162.63,2022-05-06,2023-07-10,Paid,Premium,2023-02-19
481,481,120.5,2022-06-09,2022-11-20,Due,Premium,2023-04-11
482,482,21.01,2023-02-08,2023-05-03,Paid,Premium,2023-12-07
483,483,132.62,2022-07-18,2022-01-17,Due,Unlimited,2023-09-28
484,484,61.68,2022-07-07,2023-07-23,Paid,Basic,2023-03-13
485,485,140.82,2022-06-05,2023-10-12,Due,Premium,2023-03-21
486,486,187.39,2022-01-13,2023-09-04,Due,Premium,2023-04-04
487,487,42.7,2023-08-06,2023-10-22,Paid,Basic,2023-08-06
488,488,126.99,2023-09-16,2023-11-10,Paid,Premium,2023-07-15
489,489,33.61,2023-01-22,2023-12-24,Due,Premium,2023-02-08
490,490,136.14,2022-11-19,2022-01-20,Paid,Premium,2023-05-23
491,491,109.04,2023-07-19,2024-01-10,Paid,Basic,2023-02-12
492,492,31.49,2022-09-07,2022-05-14,Paid,Premium,2023-03-29
493,493,143.96,2022-08-08,2023-04-27,Due,Unlimited,2023-05-06
494,494,109.75,2022-04-04,2022-11-29,Due,Premium,2023-01-09
495,495,193.54,2022-02-17,2022-08-07,Due,Premium,2023-08-30
496,496,130.25,2022-01-14,2022-12-03,Due,Premium,2023-03-27
497,497,191.55,2022-09-23,2023-11-15,Due,Premium,2023-05-01
498,498,57.83,2022-08-13,2022-12-22,Due,Premium,2023-08-13
499,499,55.36,2022-01-13,2022-05-07,Paid,Basic,2023-02-20
500,500,187.37,2023-01-11,2023-04-19,Due,Basic,2023-07-06
501,501,112.32,2022-11-02,2023-05-12,Due,Unlimited,2023-06-21
502,502,55.77,2022-04-08,2022-08-29,Paid,Unlimited,2023-04-28
503,503,26.59,2023-07-28,2022-07-20,Paid,Premium,2023-08-05
504,504,74.17,2023-03-31,2023-10-23,Paid,Basic,2023-12-30
505,505,73.7,2023-03-20,2023-06-28,Paid,Premium,2023-06-21
506,506,185.89,2023-05-30,2023-10-12,Due,Basic,2023-06-18
507,507,142.82,2022-04-08,2022-02-19,Paid,Basic,2023-02-18
508,508,160.1,2022-04-17,2023-06-10,Paid,Premium,2023-05-04
509,509,44.58,2023-04-01,2022-09-13,Paid,Unlimited,2023-07-01
510,510,92.31,2023-10-14,2022-08-16,Due,Premium,2023-01-01
511,511,194.03,2023-07-01,2022-04-18,Due,Premium,2023-12-25
512,512,88.88,2023-05-19,2023-04-14,Paid,Basic,2023-07-22
513,513,125.26,2023-12-26,2022-07-28,Due,Premium,2023-01-07
514,514,114.28,2022-05-19,2024-01-04,Paid,Unlimited,2023-12-11
515,515,62.27,2023-11-22,2023-03-31,Due,Basic,2023-04-26
516,516,181.76,2022-01-21,2022-08-06,Paid,Unlimited,2023-08-14
517,517,80.62,2022-12-22,2023-09-23,Due,Premium,2023-04-06
518,518,174.14,2023-04-17,2024-01-14,Due,Basic,2023-09-15
519,519,135.54,2022-12-28,2023-07-12,Due,Unlimited,2023-12-15
520,520,134.39,2022-06-07,2023-08-02,Due,Premium,2023-07-19
521,521,96.33,2022-12-27,2023-06-23,Paid,Unlimited,2023-05-04
522,522,57.59,2023-04-14,2023-03-21,Paid,Basic,2023-09-27
523,523,28.14,2022-07-23,2022-06-27,Due,Unlimited,2023-05-14
524,524,161.49,2023-04-18,2022-05-18,Paid,Premium,2023-12-26
525,525,155.06,2022-06-30,2023-03-18,Due,Basic,2023-03-24
526,526,21.59,2023-09-18,2022-08-02,Paid,Unlimited,2023-07-27
527,527,73.37,2022-10-29,2023-05-20,Due,Unlimited,2023-03-23
528,528,81.68,2023-04-02,2023-01-13,Paid,Basic,2023-12-15
529,529,103.46,2023-10-13,2023-02-24,Paid,Premium,2023-01-02
530,530,172.06,2022-07-04,2022-05-16,Due,Unlimited,2023-09-11
531,531,124.26,2023-03-03,2023-11-25,Paid,Unlimited,2023-11-27
532,532,48.03,2023-03-01,2023-02-06,Due,Premium,2023-03-12
533,533,140.49,2023-12-18,2023-11-28,Paid,Basic,2023-07-26
534,534,81.52,2022-11-22,2022-06-28,Paid,Premium,2023-12-28
535,535,27.54,2022-11-29,2023-09-19,Due,Unlimited,2023-11-20
536,536,26.9,2022-08-12,2023-11-03,Due,Basic,2023-01-17
537,537,134.62,2022-05-12,2022-05-25,Due,Unlimited,2023-03-21
538,538,25.77,2023-03-20,2022-04-26,Paid,Premium,2023-01-10
539,539,127.49,2022-10-14,2023-09-18,Paid,Basic,2023-03-21
540,540,197.97,2022-02-24,2023-09-16,Paid,Unlimited,2023-03-07
541,541,84.76,2023-10-26,2022-06-03,Due,Unlimited,2023-02-13
542,542,55.67,2023-05-11,2023-05-02,Paid,Basic,2023-11-04
543,543,136.89,2023-05-29,2022-06-15,Paid,Unlimited,2023-10-20
544,544,95.72,2022-04-04,2022-06-23,Due,Premium,2023-06-21
545,545,155.78,2023-08-04,2022-01-19,Due,Unlimited,2023-08-08
546,546,152.87,2023-12-11,2022-06-10,Paid,Basic,2023-10-11
547,547,166.93,2023-10-30,2022-08-13,Due,Basic,2023-11-28
548,548,161.02,2023-02-27,2023-08-02,Paid,Unlimited,2023-08-15
549,549,122.54,2022-11-14,2022-11-29,Paid,Unlimited,2023-03-29
550,550,199.97,2023-05-03,2022-07-01,Due,Unlimited,2023-01-09
551,551,126.49,2022-08-26,2022-02-21,Paid,Premium,2023-01-23
552,552,92.82,2022-07-28,2023-09-06,Due,Basic,2023-01-10
553,553,153.73,2022-10-08,2022-01-28,Due,Premium,2023-05-27
554,554,135.65,2023-06-18,2022-10-31,Paid,Basic,2023-03-15
555,555,23.22,2023-02-13,2023-03-05,Paid,Unlimited,2023-10-31
556,556,67.45,2022-05-29,2022-04-14,Paid,Unlimited,2023-07-29
557,557,149.1,2023-05-21,2022-03-16,Paid,Unlimited,2023-07-17
558,558,45.18,2023-11-18,2023-11-20,Due,Unlimited,2023-05-30
559,559,51.65,2023-01-05,2023-09-22,Due,Basic,2023-03-01
560,560,88.88,2022-05-09,2022-07-19,Due,Premium,2023-11-30
561,561,113.71,2023-07-21,2023-02-03,Paid,Premium,2023-04-06
562,562,185.56,2023-10-23,2022-08-30,Paid,Unlimited,2023-04-10
563,563,191.47,2022-03-30,2022-10-22,Due,Premium,2023-02-01
564,564,107.41,2022-12-25,2023-05-22,Due,Premium,2023-12-02
565,565,86.66,2022-04-02,2022-07-25,Due,Basic,2023-09-12
566,566,83.39,2022-09-12,2023-08-30,Paid,Unlimited,2023-03-08
567,567,48.87,2023-06-20,2023-07-11,Due,Premium,2023-11-10
568,568,52.38,2023-06-30,2022-03-06,Due,Premium,2023-04-29
569,569,159.36,2022-12-15,2022-10-31,Due,Unlimited,2023-01-14
570,570,152.87,2023-11-20,2023-10-13,Paid,Unlimited,2023-10-28
571,571,103.86,2023-09-13,2023-07-11,Paid,Unlimited,2023-03-02
572,572,123.53,2023-06-09,2022-03-16,Paid,Premium,2023-10-14
573,573,162.46,2022-05-14,2023-11-25,Paid,Basic,2023-06-19
574,574,140.42,2023-04-18,2023-03-18,Due,Premium,2023-04-18
575,575,88.73,2022-02-04,2022-03-02,Due,Premium,2023-11-15
576,576,40.8,2023-01-21,2023-06-09,Paid,Premium,2023-04-27
577,577,170.63,2022-10-19,2023-02-06,Paid,Unlimited,2023-11-19
578,578,102.84,2023-08-02,2022-09-16,Due,Basic,2023-05-10
579,579,198.23,2023-02-15,2022-12-20,Paid,Premium,2023-08-09
580,580,155.02,2022-06-07,2023-01-31,Paid,Basic,2023-08-14
581,581,105.22,2022-08-09,2022-02-10,Due,Premium,2023-09-06
582,582,32.99,2022-10-02,2022-04-04,Paid,Basic,2023-04-03
583,583,58.86,2022-08-10,2023-03-24,Due,Premium,2023-01-26
584,584,171.96,2022-02-12,2023-05-26,Paid,Premium,2023-07-25
585,585,25.4,2022-12-24,2023-11-18,Due,Premium,2023-11-04
586,586,68.06,2023-12-06,2023-08-30,Paid,Basic,2023-05-15
587,587,43.8,2023-05-19,2022-02-21,Due,Unlimited,2023-04-16
588,588,33.6,2023-01-14,2023-01-17,Paid,Unlimited,2023-10-17
589,589,21.53,2023-01-12,2022-10-12,Paid,Unlimited,2023-10-28
590,590,133.04,2023-07-13,2023-01-20,Paid,Basic,2023-01-16
591,591,112.43,2022-12-05,2023-06-15,Paid,Premium,2023-09-14
592,592,46.58,2022-01-20,2023-01-07,Due,Premium,2023-06-01
593,593,61.83,2022-04-26,2023-12-26,Paid,Premium,2023-02-14
594,594,191.33,2023-11-18,2023-10-11,Paid,Premium,2023-07-19
595,595,163.49,2022-07-16,2024-01-13,Paid,Premium,2023-08-01
596,596,100.77,2023-12-28,2022-07-06,Paid,Premium,2023-10-22
597,597,196.71,2023-07-30,2022-04-29,Due,Premium,2023-04-30
598,598,83.58,2023-08-14,2022-07-16,Due,Unlimited,2023-08-09
599,599,28.69,2023-10-09,2022-05-15,Due,Unlimited,2023-09-24
600,600,26.22,2023-03-09,2023-07-26,Due,Unlimited,2023-05-04
601,601,87.63,2023-06-20,2023-02-27,Paid,Unlimited,2023-01-21
602,602,110.55,2023-07-17,2023-07-21,Due,Premium,2023-12-05
603,603,83.06,2022-04-09,2023-08-10,Paid,Premium,2023-06-05
604,604,33.98,2022-08-05,2022-02-06,Due,Basic,2023-12-01
605,605,92.35,2022-11-15,2022-02-12,Paid,Unlimited,2023-05-24
606,606,102.99,2022-03-17,2022-06-17,Paid,Basic,2023-05-12
607,607,47.46,2023-10-23,2023-02-27,Due,Premium,2023-06-24
608,608,163.22,2023-02-14,2022-10-13,Due,Basic,2023-04-30
609,609,159.94,2023-01-18,2022-11-19,Due,Unlimited,2023-07-16
610,610,191.35,2023-12-01,2022-09-08,Due,Premium,2023-01-25
611,611,106.22,2022-11-23,2022-03-23,Paid,Unlimited,2023-08-09
612,612,24.71,2023-09-22,2023-12-11,Paid,Basic,2023-12-02
613,613,81.26,2022-07-14,2023-06-20,Due,Basic,2023-07-04
614,614,134.86,2023-02-03,2022-04-01,Paid,Unlimited,2023-08-14
615,615,82.63,2022-01-12,2023-11-06,Due,Premium,2023-04-11
616,616,89.45,2022-12-08,2023-08-10,Paid,Premium,2023-02-28
617,617,74.73,2023-12-27,2023-05-20,Due,Basic,2023-04-08
618,618,42.56,2023-06-24,2022-10-13,Due,Unlimited,2023-09-28
619,619,184.85,2023-04-18,2023-03-17,Paid,Premium,2023-05-01
620,620,114.16,2022-10-12,2022-04-28,Due,Basic,2023-03-05
621,621,46.21,2023-11-29,2023-08-31,Due,Basic,2023-02-14
622,622,49.32,2023-05-08,2023-07-20,Due,Unlimited,2023-03-28
623,623,153.72,2023-06-15,2023-05-22,Paid,Basic,2023-03-11
624,624,72.02,2022-11-22,2023-02-10,Due,Unlimited,2023-08-15
625,625,193.2,2023-06-26,2023-11-13,Paid,Basic,2023-05-08
626,626,148.07,2023-05-08,2022-07-08,Due,Premium,2023-06-02
627,627,42.2,2023-06-07,2023-12-07,Due,Unlimited,2023-07-17
628,628,153.65,2022-07-17,2023-01-01,Due,Unlimited,2023-12-04
629,629,152.47,2023-09-03,2023-04-16,Due,Basic,2023-07-14
630,630,130.75,2022-02-05,2023-11-01,Paid,Premium,2023-02-09
631,631,75.63,2023-11-13,2023-05-22,Paid,Unlimited,2023-06-11
632,632,75.52,2023-02-02,2023-03-27,Paid,Premium,2023-12-12
633,633,154.86,2022-04-09,2023-01-16,Paid,Unlimited,2023-02-26
634,634,164.75,2022-08-24,2022-11-27,Paid,Unlimited,2023-04-01
635,635,92.31,2022-08-11,2022-10-09,Paid,Unlimited,2023-09-11
636,636,73.09,2023-05-27,2023-05-15,Paid,Premium,2023-09-15
637,637,31.15,2023-07-29,2023-04-24,Due,Premium,2023-10-13
638,638,37.44,2022-12-24,2023-01-09,Paid,Basic,2023-01-13
639,639,99.14,2023-07-25,2022-08-29,Paid,Basic,2023-04-28
640,640,198.81,2022-11-16,2022-04-26,Due,Unlimited,2023-07-27
641,641,179.53,2023-12-22,2022-06-20,Paid,Premium,2023-06-26
642,642,129.24,2022-06-06,2022-07-13,Paid,Basic,2023-08-08
643,643,58.98,2023-05-19,2023-12-24,Due,Premium,2023-11-25
644,644,84.05,2022-05-16,2022-03-21,Paid,Premium,2023-01-24
645,645,126.44,2023-12-23,2022-04-01,Paid,Basic,2023-07-24
646,646,49.87,2023-03-13,2022-10-14,Due,Premium,2023-08-06
647,647,117.73,2023-07-25,2022-07-15,Paid,Premium,2023-08-10
648,648,72.57,2022-06-02,2022-04-08,Paid,Premium,2023-09-16
649,649,174.8,2022-11-28,2022-02-16,Due,Premium,2023-12-08
650,650,113.69,2022-06-30,2023-12-21,Paid,Premium,2023-12-03
651,651,110.37,2022-05-17,2023-05-04,Due,Premium,2023-05-02
652,652,106.16,2022-05-17,2022-01-15,Paid,Premium,2023-10-14
653,653,185.42,2023-10-29,2022-02-11,Paid,Premium,2023-07-25
654,654,196.08,2022-08-26,2023-11-05,Due,Premium,2023-03-10
655,655,92.41,2023-05-25,2023-08-02,Due,Premium,2023-10-21
656,656,20.16,2023-06-11,2022-09-05,Due,Basic,2023-03-24
657,657,99.64,2023-10-07,2022-05-15,Due,Unlimited,2023-09-03
658,658,25.13,2023-07-11,2022-04-16,Due,Premium,2023-06-05
659,659,57.64,2023-04-08,2022-01-24,Due,Premium,2023-06-24
660,660,69.36,2023-09-24,2023-04-08,Due,Premium,2023-05-18
661,661,129.76,2022-04-26,2023-06-08,Due,Unlimited,2023-08-19
662,662,169.04,2022-05-14,2023-08-21,Due,Premium,2023-10-07
663,663,89.87,2023-06-13,2023-06-30,Due,Premium,2023-04-21
664,664,188.11,2022-12-31,2022-10-17,Due,Premium,2023-06-17
665,665,128.5,2023-07-24,2023-08-05,Paid,Unlimited,2023-01-10
666,666,187.11,2023-03-12,2023-01-28,Paid,Premium,2023-01-27
667,667,190.1,2022-05-08,2023-06-12,Paid,Basic,2023-08-05
668,668,127.74,2022-04-15,2023-09-05,Paid,Unlimited,2023-07-15
669,669,84.29,2022-06-04,2022-12-23,Due,Premium,2023-06-27
670,670,51.1,2023-08-24,2022-07-06,Paid,Unlimited,2023-07-23
671,671,159.48,2023-08-07,2022-07-19,Due,Premium,2023-01-19
672,672,28.86,2022-11-26,2023-10-07,Due,Unlimited,2023-05-12
673,673,156.72,2023-07-15,2024-01-06,Due,Unlimited,2023-05-03
674,674,121.5,2022-09-28,2022-12-20,Due,Premium,2023-02-11
675,675,96.08,2023-08-16,2022-02-24,Paid,Premium,2023-03-07
676,676,177.21,2023-09-01,2023-10-08,Due,Basic,2023-05-23
677,677,172.03,2022-11-09,2022-12-02,Paid,Basic,2023-05-03
678,678,198.54,2022-07-07,2023-06-27,Due,Unlimited,2023-03-10
679,679,20.2,2023-08-12,2023-08-10,Paid,Premium,2023-10-12
680,680,148.29,2023-12-18,2023-08-23,Due,Unlimited,2023-04-23
681,681,182.37,2022-04-13,2023-10-26,Due,Unlimited,2023-04-18
682,682,166.45,2023-04-25,2023-10-12,Paid,Basic,2023-11-04
683,683,158.2,2023-05-13,2022-07-03,Paid,Basic,2023-07-19
684,684,198.9,2023-11-03,2022-04-05,Due,Basic,2023-05-15
685,685,65.94,2022-03-25,2023-01-04,Due,Premium,2023-06-05
686,686,52.7,2023-12-30,2023-09-10,Due,Basic,2023-09-19
687,687,134.14,2022-01-01,2022-02-11,Paid,Premium,2023-07-31
688,688,30.27,2022-06-18,2022-02-15,Due,Premium,2023-04-29
689,689,26.79,2023-07-14,2023-04-26,Due,Premium,2023-03-20
690,690,25.99,2022-07-27,2022-11-06,Due,Unlimited,2023-02-10
691,691,29.95,2023-11-15,2023-11-21,Paid,Premium,2023-12-04
692,692,129.31,2023-09-04,2023-12-08,Due,Unlimited,2023-01-17
693,693,51.83,2022-06-08,2023-10-12,Due,Unlimited,2023-06-11
694,694,45.58,2023-11-01,2023-02-17,Due,Unlimited,2023-01-25
695,695,139.37,2022-09-23,2022-04-10,Paid,Basic,2023-05-22
696,696,39.41,2023-12-13,2023-02-18,Due,Basic,2023-07-14
697,697,39.39,2023-04-13,2022-05-07,Due,Premium,2023-04-04
698,698,83.23,2023-09-02,2022-02-10,Paid,Unlimited,2023-01-12
699,699,163.78,2022-06-28,2023-08-19,Paid,Unlimited,2023-01-27
700,700,159.18,2023-04-22,2022-06-10,Paid,Unlimited,2023-09-04
701,701,36.47,2022-05-14,2022-05-13,Paid,Unlimited,2023-07-17
702,702,64.41,2022-11-26,2022-06-20,Due,Premium,2023-09-05
703,703,99.56,2023-09-26,2023-08-30,Due,Basic,2023-04-30
704,704,58.69,2023-10-10,2022-05-25,Due,Basic,2023-04-30
705,705,170.54,2023-02-28,2023-09-23,Due,Unlimited,2023-11-23
706,706,144.3,2023-09-04,2022-04-01,Due,Unlimited,2023-10-18
707,707,146.76,2023-10-11,2022-10-19,Paid,Premium,2023-10-19
708,708,70.63,2023-12-28,2022-04-21,Paid,Unlimited,2023-08-19
709,709,88.86,2022-11-15,2023-10-25,Paid,Premium,2023-04-16
710,710,131.4,2023-09-10,2023-01-16,Paid,Unlimited,2023-09-25
711,711,135.95,2023-03-26,2022-11-11,Due,Premium,2023-11-04
712,712,146.73,2023-06-23,2022-09-19,Due,Basic,2023-01-20
713,713,45.15,2023-05-03,2022-03-06,Due,Unlimited,2023-04-28
714,714,87.02,2022-05-01,2023-02-24,Due,Unlimited,2023-07-06
715,715,81.21,2022-08-09,2022-09-15,Paid,Unlimited,2023-01-20
716,716,27.91,2023-08-14,2023-04-19,Due,Unlimited,2023-11-11
717,717,137.45,2022-01-24,2022-02-26,Due,Premium,2023-12-24
718,718,143.04,2023-11-17,2023-08-22,Paid,Unlimited,2023-08-19
719,719,128.28,2023-11-06,2022-05-03,Paid,Basic,2023-05-12
720,720,74.21,2022-01-08,2023-02-10,Due,Basic,2023-01-08
721,721,165.03,2022-12-03,2022-02-20,Due,Basic,2023-03-08
722,722,188.89,2022-07-28,2022-12-26,Paid,Premium,2023-08-21
723,723,42.29,2022-06-27,2023-05-14,Paid,Premium,2023-11-17
724,724,101.11,2023-06-17,2023-10-18,Paid,Basic,2023-04-26
725,725,51.57,2022-03-27,2022-12-23,Paid,Basic,2023-03-28
726,726,197.04,2023-01-03,2022-02-26,Due,Premium,2023-05-13
727,727,63.17,2023-03-22,2023-10-14,Due,Premium,2023-02-02
728,728,107.7,2022-03-30,2023-12-23,Paid,Premium,2023-08-10
729,729,57.44,2023-12-20,2022-10-15,Due,Unlimited,2023-02-03
730,730,136.13,2023-08-29,2022-10-31,Due,Unlimited,2023-02-23
731,731,62.35,2022-10-21,2023-02-17,Paid,Basic,2023-11-16
732,732,131.83,2022-02-26,2022-03-20,Due,Unlimited,2023-10-25
733,733,185.53,2023-03-29,2023-11-20,Due,Basic,2023-02-27
734,734,104.12,2023-04-03,2022-11-17,Due,Basic,2023-07-14
735,735,161.29,2023-08-25,2023-02-13,Paid,Premium,2023-05-30
736,736,134.23,2023-02-22,2023-01-16,Paid,Basic,2023-12-14
737,737,166.73,2022-01-08,2022-07-21,Paid,Basic,2023-11-06
738,738,196.4,2022-01-13,2022-02-05,Paid,Premium,2023-09-29
739,739,168.38,2023-01-05,2023-09-28,Due,Unlimited,2023-06-23
740,740,165.96,2022-05-30,2023-08-30,Paid,Unlimited,2023-06-22
741,741,65.52,2022-06-06,2022-04-10,Due,Basic,2023-02-25
742,742,114.82,2023-11-16,2023-10-19,Due,Basic,2023-11-25
743,743,41.07,2023-01-20,2023-11-30,Due,Basic,2023-10-06
744,744,91.95,2022-07-03,2023-03-20,Due,Basic,2023-06-04
745,745,193.39,2022-02-19,2023-03-13,Due,Unlimited,2023-12-23
746,746,133.45,2022-01-02,2023-05-01,Paid,Premium,2023-12-30
747,747,134.22,2023-08-05,2023-05-15,Paid,Basic,2023-02-26
748,748,75.85,2023-04-15,2022-10-23,Paid,Premium,2023-02-23
749,749,84.83,2023-06-06,2023-01-03,Due,Basic,2023-06-08
